SEQKEY;Response;Creative;Marketing Segment;CHANNEL
UC0205376719;N;C;16;Email
UC0206537311;N;C;1;Direct Mail
UC0207278318;N;C;11;Direct Mail
UC020939533;N;C;54;Email
UC020978894;Y;C;1;Direct Mail
UC021219292;N;C;15;Direct Mail
UC0212398214;N;C;14;Direct Mail
UC021402182;N;C;7;Web
UC0214442611;N;C;54;Direct Mail
UC021484015;N;C;54;Web
UC021570487;N;C;11;Direct Mail
UC0216169310;N;C;54;Direct Mail
UC0218194920;N;C;1;Email
UC021873341;N;C;15;Web
UC0219540217;N;C;17;Email
UC022015721;N;C;11;Direct Mail
UC022016221;N;C;11;Email
UC0220613414;Y;C;17;Direct Mail
UC022185435;N;C;15;Email
UC022296808;N;C;16;Direct Mail
UC0223071211;N;C;16;Email
UC0223136313;N;C;16;Email
UC022326505;N;C;16;Email
UC0223994514;Y;C;54;Web
UC022458844;N;C;17;Direct Mail
UC0225370612;N;C;54;Email
UC022570539;N;C;16;Web
UC0229222510;N;C;16;Direct Mail
UC023068272;N;C;17;Email
UC023302496;N;C;7;Web
UC0233479520;N;C;17;Web
UC023369232;N;C;15;Email
UC0236196210;N;C;15;Direct Mail
UC0236935319;N;C;54;Direct Mail
UC0237142513;N;C;17;Direct Mail
UC0237484114;N;C;17;Email
UC0237976618;Y;C;54;Email
UC023815077;N;C;54;Direct Mail
UC0238466717;N;C;15;Direct Mail
UC024153054;N;C;15;Direct Mail
UC0245024518;N;C;15;Direct Mail
UC0247348614;N;C;7;Direct Mail
UC024839729;N;C;7;Direct Mail
UC024908114;N;C;7;Direct Mail
UC025168392;N;C;14;Web
UC0252043513;N;C;54;Email
UC0252050010;N;C;54;Direct Mail
UC025292879;N;C;16;Email
UC025504657;N;C;16;Direct Mail
UC0255206520;N;C;16;Direct Mail
UC0256966319;N;C;16;Direct Mail
UC025724694;N;C;15;Direct Mail
UC025725684;N;C;16;Direct Mail
UC025738891;N;C;17;Direct Mail
UC0257404413;N;C;14;Web
UC0258879618;N;C;54;Direct Mail
UC0263468117;N;C;11;Email
UC026628984;N;C;17;Direct Mail
UC0268246619;N;C;54;Direct Mail
UC0268835615;N;C;11;Direct Mail
UC0269016214;Y;C;11;Web
UC0269167318;N;C;1;Web
UC026988437;N;C;11;Web
UC027056979;N;C;1;Direct Mail
UC027134939;N;C;54;Email
UC0271987014;N;C;1;Web
UC0272653714;N;C;1;Email
UC027500248;N;C;14;Email
UC0276300120;N;C;54;Email
UC027709808;N;C;1;Email
UC027737525;N;C;54;Direct Mail
UC027838505;N;C;1;Direct Mail
UC0279584710;N;C;54;Direct Mail
UC028019839;N;C;7;Web
UC0285277019;Y;C;54;Email
UC028742534;N;C;17;Email
UC0288367613;N;C;14;Web
UC029079132;N;C;54;Direct Mail
UC029194961;N;C;17;Email
UC029265909;N;C;54;Direct Mail
UC0294302520;N;C;14;Web
UC0294597014;Y;C;1;Direct Mail
UC0299990217;N;C;17;Email
UC0300225011;N;C;1;Direct Mail
UC0301043617;N;C;54;Email
UC0302936015;N;C;17;Email
UC0305705610;N;C;17;Email
UC0306670119;N;C;11;Direct Mail
UC030845306;N;C;1;Direct Mail
UC030856854;N;C;11;Email
UC0314442515;N;C;7;Direct Mail
UC0315043015;N;C;7;Web
UC031580783;N;C;7;Email
UC0318992519;N;C;17;Web
UC031964173;N;C;54;Web
UC032370394;N;C;14;Email
UC032470539;N;C;7;Web
UC032875882;N;C;7;Email
UC032977512;N;C;54;Web
UC0331496017;N;C;1;Email
UC033521848;N;C;17;Email
UC033524328;N;C;1;Direct Mail
UC0335564118;N;C;17;Direct Mail
UC033585537;N;C;7;Email
UC0339036613;N;C;1;Email
UC0340294813;N;C;15;Web
UC0342744014;Y;C;16;Web
UC034561002;N;C;54;Direct Mail
UC0346613315;N;C;1;Direct Mail
UC034670816;N;C;11;Direct Mail
UC034745665;N;C;15;Web
UC0348429213;Y;C;1;Email
UC0348594312;N;C;1;Web
UC0349416820;N;C;11;Direct Mail
UC0355477120;N;C;56;Email
UC035581868;N;C;56;Web
UC0356308712;N;C;54;Email
UC0359364720;N;C;54;Direct Mail
UC035967151;N;C;56;Web
UC035986874;N;C;54;Email
UC036004914;N;C;54;Email
UC036025133;N;C;54;Web
UC0360467518;N;C;7;Direct Mail
UC036078275;N;C;14;Email
UC0360945013;N;C;14;Web
UC0362035819;N;C;56;Email
UC0364297212;N;C;56;Email
UC036448043;N;C;56;Direct Mail
UC036575096;N;C;54;Email
UC0367458717;N;C;54;Email
UC0370515912;N;C;14;Web
UC0371090215;N;C;54;Email
UC0375423112;N;C;7;Direct Mail
UC037655349;N;C;1;Email
UC0377181314;N;C;7;Direct Mail
UC0378632419;N;C;14;Direct Mail
UC0379123315;N;C;7;Web
UC0379295916;N;C;7;Web
UC0380061215;N;C;7;Direct Mail
UC0380823516;N;C;54;Email
UC0382283019;N;C;11;Web
UC038245961;N;C;11;Direct Mail
UC038521344;N;C;11;Direct Mail
UC0386051714;N;C;14;Email
UC0387365015;N;C;14;Email
UC039007688;N;C;1;Direct Mail
UC039164005;N;C;1;Direct Mail
UC0396374112;N;C;11;Direct Mail
UC0398974616;Y;C;1;Web
UC040435434;N;C;5;Email
UC0405297310;N;C;7;Email
UC040697385;N;C;5;Direct Mail
UC040715281;N;C;5;Email
UC0408042012;N;C;5;Direct Mail
UC040865678;N;C;7;Direct Mail
UC0409568314;N;C;14;Email
UC0410087116;N;C;57;Email
UC0410435214;N;C;57;Email
UC0411110016;N;C;14;Direct Mail
UC041142038;N;C;54;Direct Mail
UC041351661;N;C;54;Email
UC0414244412;N;C;14;Web
UC041529226;N;C;54;Email
UC041610712;N;C;5;Email
UC041659087;N;C;54;Direct Mail
UC041681188;N;C;5;Email
UC041741082;N;C;7;Direct Mail
UC041784895;N;C;5;Web
UC042047724;N;C;5;Direct Mail
UC0420588618;N;C;14;Web
UC042116292;N;C;11;Email
UC0421256920;N;C;11;Email
UC0422661919;Y;C;7;Direct Mail
UC042272036;N;C;54;Direct Mail
UC0423298911;Y;C;5;Direct Mail
UC0425519618;N;C;1;Direct Mail
UC0426105318;N;C;5;Direct Mail
UC0427046814;N;C;14;Email
UC0427632513;Y;C;1;Direct Mail
UC042889571;N;C;1;Email
UC042898981;N;C;7;Web
UC0433196314;Y;C;1;Email
UC0437278516;N;C;1;Direct Mail
UC0438014318;N;C;5;Direct Mail
UC0438680111;N;C;1;Email
UC043890521;N;C;5;Direct Mail
UC0441097310;N;C;7;Web
UC044249093;N;C;54;Web
UC0442776118;Y;C;11;Web
UC0444071510;N;C;1;Direct Mail
UC0444849410;N;C;1;Email
UC0447277511;Y;C;11;Direct Mail
UC0449612113;N;C;57;Direct Mail
UC045003283;N;C;1;Web
UC0450489016;N;C;57;Email
UC0452910313;N;C;1;Direct Mail
UC045782416;N;C;11;Web
UC0458890110;N;C;14;Email
UC046148307;N;C;54;Direct Mail
UC0461634814;N;C;54;Email
UC0462780819;N;C;7;Email
UC046315524;N;C;54;Email
UC046406115;N;C;7;Email
UC0465283011;N;C;7;Email
UC0465771420;N;C;11;Email
UC046623675;N;C;7;Direct Mail
UC0466332418;N;C;11;Web
UC0468187013;N;C;54;Direct Mail
UC047108288;N;C;14;Email
UC0471855713;N;C;54;Direct Mail
UC0472801010;N;C;1;Email
UC0473241814;Y;C;1;Direct Mail
UC047326246;N;C;11;Direct Mail
UC047400237;N;C;1;Email
UC0475577317;Y;C;1;Email
UC0477540913;N;C;7;Web
UC047755819;N;C;14;Direct Mail
UC0478136510;N;C;11;Direct Mail
UC0479233911;N;C;7;Web
UC0481067712;N;C;11;Direct Mail
UC0481693015;N;C;14;Email
UC048629914;N;C;14;Direct Mail
UC048779408;N;C;54;Direct Mail
UC049050225;N;C;11;Direct Mail
UC049062103;N;C;54;Email
UC049067807;N;C;11;Email
UC049174561;N;C;1;Direct Mail
UC0495821111;N;C;1;Email
UC0496824418;N;C;11;Email
UC0497327720;N;C;1;Direct Mail
UC0497954811;N;C;11;Email
UC0502318911;N;C;54;Web
UC0502439317;N;C;54;Web
UC050262733;N;C;54;Direct Mail
UC050624275;N;C;11;Direct Mail
UC0506284916;N;C;54;Email
UC050683171;N;C;11;Direct Mail
UC0507636920;N;C;54;Email
UC0509711819;N;C;54;Web
UC0511863311;N;C;54;Direct Mail
UC0512856611;N;C;54;Email
UC051299032;N;C;7;Direct Mail
UC0513293112;N;C;54;Web
UC051390016;N;C;7;Direct Mail
UC051481929;N;C;54;Web
UC0515045317;N;C;11;Direct Mail
UC0516487620;N;C;14;Direct Mail
UC0519500313;N;C;11;Direct Mail
UC0520084513;N;C;54;Direct Mail
UC052041771;N;C;54;Email
UC0520730311;N;C;11;Direct Mail
UC052089881;N;C;54;Direct Mail
UC0521209713;N;C;54;Direct Mail
UC052636292;N;C;11;Web
UC052711019;N;C;14;Direct Mail
UC052839403;N;C;54;Email
UC0530870517;N;C;11;Web
UC0531787016;N;C;54;Email
UC0533405720;Y;C;4;Email
UC0533529413;N;C;11;Direct Mail
UC0534356115;N;C;54;Web
UC053474149;N;C;11;Direct Mail
UC053547099;N;C;54;Direct Mail
UC053693766;N;C;4;Email
UC053711826;N;C;4;Direct Mail
UC0537150512;N;C;11;Email
UC053741452;N;C;11;Web
UC0538689113;N;C;11;Web
UC0545124016;N;C;54;Direct Mail
UC054532127;N;C;1;Direct Mail
UC054580051;N;C;54;Web
UC0549697111;N;C;7;Direct Mail
UC054969978;N;C;7;Web
UC055116395;N;C;14;Web
UC0552941718;N;C;14;Email
UC0553159517;N;C;11;Direct Mail
UC055402403;N;C;11;Email
UC0554189114;N;C;1;Web
UC0556265716;N;C;11;Web
UC0557642619;N;C;7;Email
UC056235178;N;C;11;Web
UC0563468812;N;C;14;Email
UC0565893514;N;C;11;Email
UC056645942;N;C;14;Email
UC056655428;N;C;14;Direct Mail
UC056684397;N;C;7;Email
UC0569191013;Y;C;11;Web
UC0569280120;N;C;54;Email
UC0584195217;Y;C;4;Email
UC0585844417;N;C;54;Direct Mail
UC058629419;N;C;4;Email
UC0586994620;N;C;4;Web
UC0587396320;N;C;54;Direct Mail
UC0587523212;N;C;4;Email
UC058997602;N;C;5;Direct Mail
UC059181239;N;C;7;Email
UC0594689214;N;C;5;Web
UC059487401;Y;C;5;Direct Mail
UC059663386;N;C;54;Direct Mail
UC059777981;N;C;11;Direct Mail
UC0597847312;N;C;7;Email
UC0599343115;N;C;11;Direct Mail
UC060027784;N;C;5;Direct Mail
UC0600315619;Y;C;11;Email
UC0601384114;N;C;7;Email
UC0601437715;N;C;54;Email
UC0601695018;N;C;11;Direct Mail
UC060177435;N;C;7;Direct Mail
UC060248632;N;C;54;Direct Mail
UC060356794;N;C;7;Email
UC060376758;N;C;5;Web
UC060567587;Y;C;5;Email
UC060569986;N;C;11;Email
UC060585721;N;C;54;Web
UC060646616;N;C;56;Direct Mail
UC060680504;N;C;56;Email
UC060698769;N;C;56;Direct Mail
UC0608267111;N;C;1;Direct Mail
UC061065534;N;C;57;Email
UC061169333;Y;C;56;Direct Mail
UC0611808716;N;C;54;Email
UC0612190910;N;C;1;Email
UC0612266712;N;C;54;Email
UC061259185;N;C;11;Email
UC0614301015;N;C;57;Email
UC0615413215;N;C;1;Email
UC0618061611;N;C;54;Direct Mail
UC062205944;N;C;54;Web
UC062258743;N;C;54;Direct Mail
UC0623868713;N;C;11;Email
UC062426896;N;C;11;Email
UC062506333;N;C;1;Direct Mail
UC062581318;N;C;11;Email
UC062664236;N;C;11;Email
UC062726781;N;C;54;Email
UC0627347815;N;C;11;Direct Mail
UC062897227;N;C;11;Direct Mail
UC0632456017;Y;C;1;Email
UC0637292410;N;C;56;Email
UC0637942420;N;C;54;Email
UC0639110613;N;C;54;Direct Mail
UC064173237;N;C;14;Email
UC0642408920;N;C;14;Email
UC0645950719;N;C;14;Direct Mail
UC064707101;N;C;14;Email
UC0648163414;N;C;7;Email
UC0648382011;N;C;7;Web
UC0649372020;N;C;1;Email
UC0650335312;N;C;1;Email
UC065160093;N;C;54;Direct Mail
UC0652716219;N;C;11;Email
UC0653081011;N;C;54;Email
UC065410723;N;C;7;Web
UC065418256;N;C;7;Email
UC0660521616;N;C;54;Direct Mail
UC066250405;N;C;17;Direct Mail
UC066447696;N;C;14;Email
UC0664928911;N;C;17;Direct Mail
UC0667662115;N;C;7;Email
UC0667877517;N;C;11;Email
UC0669575312;N;C;14;Web
UC067065921;N;C;14;Email
UC0671251712;N;C;17;Direct Mail
UC067382988;N;C;17;Email
UC0675614219;N;C;14;Email
UC067621996;N;C;56;Direct Mail
UC067868673;N;C;17;Direct Mail
UC0678869914;N;C;17;Email
UC0679210516;N;C;17;Email
UC0680039513;N;C;17;Email
UC068008412;N;C;17;Email
UC0681765410;N;C;56;Email
UC0681777911;N;C;17;Direct Mail
UC068198589;N;C;17;Direct Mail
UC068274635;N;C;1;Direct Mail
UC0682945110;N;C;11;Web
UC068454992;N;C;56;Direct Mail
UC0688183311;N;C;7;Email
UC069132892;N;C;11;Web
UC0695118017;N;C;7;Email
UC069553898;N;C;17;Direct Mail
UC0696037112;Y;C;11;Direct Mail
UC069623289;N;C;17;Direct Mail
UC0698101315;N;C;11;Direct Mail
UC0698733320;N;C;11;Email
UC0702549715;N;C;17;Direct Mail
UC070421957;N;C;7;Direct Mail
UC070696449;N;C;7;Email
UC070847349;N;C;11;Web
UC070951693;N;C;17;Web
UC0713275616;Y;C;7;Direct Mail
UC071352707;N;C;17;Email
UC0714592313;N;C;11;Email
UC071605421;N;C;17;Email
UC0716738010;N;C;1;Direct Mail
UC0718894911;N;C;7;Email
UC072021871;N;C;1;Direct Mail
UC072055035;N;C;1;Email
UC0723700119;N;C;6;Email
UC072512186;N;C;17;Direct Mail
UC072525624;N;C;1;Web
UC0726727111;N;C;17;Direct Mail
UC0727096019;Y;C;1;Web
UC0728284111;N;C;17;Email
UC072899298;N;C;17;Email
UC0730605317;N;C;11;Email
UC0731061813;N;C;7;Email
UC073114262;N;C;11;Direct Mail
UC073249655;N;C;17;Direct Mail
UC0733568020;N;C;54;Email
UC0734929316;N;C;17;Email
UC073662712;N;C;54;Email
UC0737434115;N;C;7;Web
UC0739532017;N;C;7;Email
UC073961045;N;C;14;Email
UC0740703418;N;C;7;Web
UC074142534;N;C;14;Web
UC074177696;N;C;14;Direct Mail
UC0742861817;N;C;1;Direct Mail
UC0743291716;N;C;1;Direct Mail
UC074335841;N;C;7;Direct Mail
UC0744165214;N;C;54;Direct Mail
UC0745629616;N;C;56;Direct Mail
UC0752253511;N;C;17;Email
UC0753212014;Y;C;11;Web
UC075375583;N;C;56;Web
UC075456352;N;C;54;Email
UC0754992618;N;C;54;Email
UC0757464318;N;C;17;Direct Mail
UC0757691116;N;C;14;Email
UC0759089615;N;C;1;Direct Mail
UC0760136218;N;C;1;Email
UC0761957016;N;C;56;Web
UC0762288916;N;C;14;Web
UC0762885210;N;C;17;Direct Mail
UC0763069215;N;C;17;Email
UC0763104719;N;C;54;Direct Mail
UC0763143519;N;C;11;Email
UC0763939620;N;C;17;Direct Mail
UC0765493215;N;C;17;Direct Mail
UC0767370010;N;C;1;Direct Mail
UC076780301;N;C;11;Direct Mail
UC076786757;N;C;14;Web
UC0769151215;N;C;54;Direct Mail
UC076956209;N;C;11;Direct Mail
UC0772164014;N;C;14;Email
UC077345691;N;C;11;Direct Mail
UC0773569911;N;C;54;Email
UC077823946;N;C;11;Direct Mail
UC077881365;N;C;11;Direct Mail
UC077996952;N;C;54;Email
UC0780211912;N;C;11;Email
UC078054845;N;C;11;Email
UC078170676;N;C;14;Email
UC0785402915;N;C;17;Email
UC0788578312;N;C;54;Email
UC0788694818;N;C;14;Web
UC0788964520;N;C;11;Web
UC0789025420;N;C;14;Email
UC0789536015;N;C;57;Email
UC078969137;N;C;57;Web
UC078998599;N;C;11;Email
UC0790004615;N;C;11;Direct Mail
UC0791944218;N;C;54;Email
UC079230483;N;C;56;Direct Mail
UC0792471516;N;C;11;Email
UC079474763;N;C;57;Email
UC0795116316;N;C;57;Direct Mail
UC0795632916;N;C;57;Email
UC079604382;Y;C;54;Web
UC0801457318;N;C;11;Direct Mail
UC0801787313;N;C;11;Web
UC0801915014;N;C;11;Email
UC080321791;N;C;11;Email
UC080825882;N;C;54;Direct Mail
UC081660921;N;C;54;Direct Mail
UC0821414019;N;C;11;Web
UC082157336;Y;C;11;Direct Mail
UC082243131;N;C;14;Email
UC082569358;N;C;54;Direct Mail
UC0825841017;N;C;1;Web
UC0826204018;N;C;54;Direct Mail
UC082748968;N;C;11;Email
UC082855129;N;C;11;Email
UC082940276;N;C;1;Web
UC0829544617;N;C;54;Web
UC0835683416;Y;C;11;Email
UC0836590010;N;C;14;Direct Mail
UC0838812617;N;C;14;Direct Mail
UC0838996711;N;C;14;Email
UC0840738912;N;C;1;Web
UC0843049820;N;C;1;Direct Mail
UC0843054812;N;C;1;Web
UC084428086;N;C;7;Direct Mail
UC0845587517;N;C;1;Web
UC084721512;N;C;11;Email
UC084783723;N;C;7;Direct Mail
UC0849371012;N;C;11;Web
UC0850000114;N;C;54;Direct Mail
UC085130614;N;C;11;Email
UC0854816617;Y;C;1;Web
UC0855350516;N;C;54;Direct Mail
UC0857137420;N;C;1;Email
UC085724221;N;C;54;Email
UC0857341219;N;C;7;Direct Mail
UC085744776;N;C;57;Direct Mail
UC085902347;N;C;57;Email
UC085907471;N;C;54;Direct Mail
UC086005877;N;C;57;Direct Mail
UC0860326812;N;C;54;Web
UC0862138519;Y;C;57;Email
UC086224741;N;C;54;Email
UC086260955;N;C;54;Direct Mail
UC0862883619;N;C;11;Email
UC086311526;N;C;54;Email
UC0863117814;N;C;54;Email
UC086585288;N;C;11;Email
UC086592946;N;C;15;Direct Mail
UC086942758;N;C;15;Email
V1100654486;N;E;47;Email
V11009012314;N;E;47;Direct Mail
V1100920615;N;E;53;Email
V11009560112;N;E;53;Direct Mail
V11011309920;N;E;51;Email
V1101448474;N;E;51;Email
V1101464042;N;E;51;Direct Mail
V1101825659;N;E;12;Email
V11018874512;N;E;49;Direct Mail
V1101972743;N;E;47;Email
V11026240915;N;E;53;Web
V11054291717;N;E;47;Email
V1105684334;N;E;51;Direct Mail
V11057095913;N;E;53;Web
V11058004020;N;E;12;Email
V11058195619;N;E;12;Direct Mail
V11060515112;N;E;51;Web
V11060729811;N;E;51;Direct Mail
V1106097659;N;E;51;Direct Mail
V11061251214;N;E;48;Email
V1106158871;N;E;12;Direct Mail
V11062113320;N;E;12;Web
V11062424411;N;E;12;Direct Mail
V11062468118;N;E;12;Email
V1106627646;N;E;12;Email
V1106670373;N;E;49;Email
V1106682172;N;E;12;Direct Mail
V11067909914;N;E;51;Direct Mail
V1106849413;N;E;12;Web
V1106867069;Y;E;51;Direct Mail
V11071282512;N;E;12;Web
V1107215372;N;E;12;Direct Mail
V1107676967;N;E;12;Email
V1107724317;N;E;51;Direct Mail
V1107924055;N;E;53;Direct Mail
V11079501018;N;E;51;Email
V1107974204;N;E;51;Direct Mail
V1108154531;N;E;12;Direct Mail
V11081565118;N;E;51;Direct Mail
V1108191584;N;E;12;Web
V11082190710;N;E;12;Direct Mail
V1108256504;N;E;12;Email
V11083562614;N;E;25;Direct Mail
V11084758919;N;E;47;Email
V1108537365;N;E;51;Web
V11086107711;N;E;12;Direct Mail
V1108613174;N;E;12;Email
V11086144018;N;E;12;Email
V1108622736;N;E;51;Direct Mail
V11086929420;N;E;53;Email
V1108713998;N;E;37;Web
V11087653919;N;E;12;Email
V11088590216;N;E;12;Web
V11090805013;N;E;51;Direct Mail
V11091528716;N;E;51;Email
V1109166995;N;E;12;Direct Mail
V1109170102;N;E;53;Email
V1109222598;N;E;12;Web
V11092246514;N;E;53;Direct Mail
V1109280414;N;E;12;Email
V1109281409;N;E;53;Direct Mail
V1109281735;N;E;53;Direct Mail
V11093407218;N;E;51;Direct Mail
V1109344295;N;E;12;Email
V1109346765;Y;E;51;Direct Mail
V11093543411;N;E;12;Direct Mail
V1109383621;N;E;51;Direct Mail
V11094202614;N;E;12;Email
V1109513994;N;E;12;Direct Mail
V1109529002;N;E;12;Email
V11095776819;N;E;12;Email
V11096296616;N;E;47;Direct Mail
V1109662317;N;E;12;Direct Mail
V1109663223;N;E;12;Direct Mail
V11097163716;N;E;51;Email
V11097213012;N;E;12;Direct Mail
V11097492015;N;E;51;Direct Mail
V1109751099;N;E;51;Email
V11098490310;N;E;12;Web
V1109859591;N;E;51;Email
V11100838916;N;E;38;Email
V11101082319;N;E;12;Web
V1110207152;N;E;12;Web
V11102259616;N;E;12;Direct Mail
V11103075517;N;E;50;Email
V11103512719;N;E;12;Web
V11106204814;N;E;12;Email
V1110661717;N;E;51;Web
V1110727994;N;E;51;Direct Mail
V11108591612;N;E;47;Email
V1111051447;N;E;12;Email
V11112907813;N;E;47;Email
V11114022420;N;E;53;Email
V11120781719;N;E;12;Direct Mail
V1112782142;N;E;47;Direct Mail
V11132278010;N;E;51;Direct Mail
V1113296039;N;E;51;Email
V11133035313;N;E;12;Email
V11133231816;N;E;12;Email
V11134532814;N;E;51;Email
V11137374214;N;E;12;Email
V11137725516;N;E;12;Direct Mail
UB0000310320;N;A;13;Direct Mail
UB0000407718;N;A;7;Email
UB0000590015;N;A;7;Direct Mail
UB0000660119;N;A;13;Email
UB0000822712;N;A;35;Direct Mail
UB000249438;N;A;31;Email
UB000293481;N;A;13;Email
UB000436468;N;A;35;Email
UB0004847010;N;A;13;Web
UB000485125;Y;A;13;Direct Mail
UB0004901520;N;A;54;Email
UB000518883;N;A;13;Web
UB0005204317;N;A;13;Direct Mail
UB000525715;N;A;54;Direct Mail
UB000550381;N;A;35;Direct Mail
UB000626614;N;A;35;Email
UB000658055;N;A;13;Web
UB000677933;N;A;13;Web
UB0007011015;N;A;31;Web
UB000703599;N;A;31;Direct Mail
UB000755565;N;A;31;Email
UB000903651;N;A;32;Email
UB0010014913;N;A;35;Direct Mail
UB001021458;N;A;13;Web
UB001046209;N;A;31;Email
UB0010700316;N;A;35;Email
UB0012004816;N;A;31;Email
UB0012166513;N;A;31;Web
UB0012473511;N;A;13;Direct Mail
UB0012482614;N;A;13;Direct Mail
UB0013147417;N;A;13;Web
UB0013520210;Y;A;13;Direct Mail
UB001371586;N;A;35;Web
UB001373238;Y;A;1;Web
UB0015234811;N;A;13;Email
UB001531141;N;A;54;Email
UB001589157;N;A;54;Direct Mail
UB001603748;N;A;54;Direct Mail
UB0016232112;N;A;54;Direct Mail
UB001724035;N;A;7;Web
UB0017580219;N;A;7;Web
UB0018140410;N;A;7;Web
UB0018451519;N;A;32;Direct Mail
UB001910236;N;A;13;Email
UB0019157716;N;A;54;Web
UB0019272418;N;A;31;Direct Mail
UB001947385;N;A;32;Email
UB001957357;N;A;13;Email
UB0019865517;N;A;7;Email
UB002025238;N;A;13;Email
UB002029942;N;A;13;Email
UB0020933819;N;A;13;Direct Mail
UB0020962720;N;A;35;Web
UB0020972618;Y;A;13;Email
UB002124565;N;A;31;Email
UB002133225;N;A;13;Web
UB0021834718;N;A;13;Email
UB002186774;N;A;54;Direct Mail
UB002244852;N;A;54;Direct Mail
UB002359866;N;A;31;Direct Mail
UB0024464014;N;A;35;Email
UB0024638916;N;A;31;Web
UB0025155312;N;A;35;Email
UB002527594;N;A;35;Direct Mail
UB0026265916;N;A;54;Email
UB002680373;Y;A;1;Web
UB002737148;N;A;13;Web
UB0027523018;N;A;35;Direct Mail
UB0028118810;N;A;54;Direct Mail
UB0028357212;N;A;54;Email
UB0028990011;N;A;31;Email
UB0029066817;N;A;35;Email
UB0029290414;N;A;13;Direct Mail
UB002946375;N;A;13;Direct Mail
UB0029692111;N;A;31;Email
UB002994041;N;A;13;Web
UB0030833813;N;A;35;Email
UB0031110020;N;A;1;Email
UB003117462;N;A;35;Web
UB0031267819;N;A;1;Email
UB0032094516;N;A;13;Direct Mail
UB003227278;N;A;13;Direct Mail
UB0032323818;N;A;13;Email
UB003234363;N;A;32;Email
UB0032629814;N;A;13;Direct Mail
UB0032723918;N;A;35;Direct Mail
UB0032730414;N;A;35;Email
UB0033601610;N;A;32;Direct Mail
UB003449299;N;A;13;Direct Mail
UB0034753417;N;A;13;Web
UB0035178310;N;A;13;Direct Mail
UB003535812;N;A;13;Web
UB0036160013;Y;A;13;Direct Mail
UB003770022;Y;A;13;Web
UB0038308312;N;A;35;Web
UB0038583112;N;A;35;Direct Mail
UB0039106010;N;A;35;Web
UB0039688712;N;A;35;Email
UB0039873518;N;A;35;Email
UB004009455;N;A;35;Email
UB004034023;Y;A;1;Email
UB004053995;N;A;1;Web
UB0040873213;N;A;7;Direct Mail
UB0043871319;N;A;54;Email
UB0044132917;N;A;13;Web
UB004460396;N;A;13;Email
UB004477142;Y;A;13;Direct Mail
UB0044814213;N;A;13;Web
UB004497446;N;A;13;Web
UB004517658;Y;A;13;Email
UB004574656;N;A;1;Direct Mail
UB0046245712;N;A;54;Direct Mail
UB0046897518;Y;A;13;Email
UB004714909;N;A;13;Direct Mail
UB004761019;N;A;13;Email
UB004784798;N;A;13;Direct Mail
UB0048329719;N;A;13;Web
UB004842794;N;A;35;Email
UB004863322;N;A;35;Email
UB0048820517;N;A;35;Web
UB0048997117;N;A;35;Email
UB004953588;N;A;35;Direct Mail
UB005056283;N;A;35;Email
UB005113117;N;A;35;Email
UB0051540319;N;A;35;Web
UB005155025;Y;A;35;Direct Mail
UB005156509;N;A;35;Email
UB0052046017;N;A;31;Email
UB0052807519;N;A;35;Direct Mail
UB0053742312;N;A;35;Email
UB005378609;N;A;13;Direct Mail
UB0053790217;N;A;13;Web
UB0054868515;N;A;13;Direct Mail
UB0055025112;N;A;13;Web
UB0055028510;N;A;13;Direct Mail
UB0055162212;N;A;54;Direct Mail
UB0055207519;N;A;35;Direct Mail
UB0055768616;N;A;13;Direct Mail
UB0055894011;N;A;35;Web
UB005750014;N;A;13;Email
UB005755892;N;A;13;Web
UB0057593619;N;A;1;Email
UB005814399;N;A;13;Web
UB0058352612;N;A;13;Direct Mail
UB005935662;N;A;35;Web
UB005941272;N;A;13;Email
UB005965023;N;A;13;Direct Mail
UB006025245;N;A;35;Email
UB0060929716;N;A;35;Email
UB006178037;N;A;13;Email
UB0062698614;N;A;35;Web
UB006310852;N;A;35;Direct Mail
UB006322244;N;A;35;Email
UB006337765;N;A;13;Email
UB006354822;N;A;13;Direct Mail
UB0063611815;N;A;35;Direct Mail
UB006371082;N;A;13;Email
UB0063983116;N;A;35;Email
UB0064365011;N;A;13;Direct Mail
UB0064781813;N;A;35;Email
UB0066078720;N;A;1;Direct Mail
UB0066365817;N;A;35;Email
UB0066397118;N;A;35;Email
UB0066706314;N;A;13;Web
UB006910148;N;A;13;Email
UB006910554;Y;A;13;Direct Mail
UB0069135219;N;A;35;Direct Mail
UB006952053;N;A;13;Email
UB007011514;N;A;13;Email
UB007090225;N;A;13;Email
UB007092796;N;A;13;Email
UB007121745;N;A;35;Direct Mail
UB007181141;N;A;35;Email
UB0071981510;N;A;35;Web
UB007203918;N;A;35;Email
UB007216057;N;A;35;Email
UB007234375;N;A;1;Web
UB0072597816;Y;A;13;Web
UB0072658818;N;A;35;Web
UB007278758;N;A;13;Web
UB0072795816;N;A;13;Web
UB0072970711;N;A;35;Email
UB007429571;N;A;13;Email
UB007433288;N;A;35;Email
UB0074425018;N;A;35;Email
UB0074534914;N;A;35;Direct Mail
UB0074662812;Y;A;35;Email
UB007478651;N;A;35;Web
UB0074874910;N;A;35;Email
UB007488485;N;A;54;Direct Mail
UB007531609;N;A;13;Direct Mail
UB0075946415;N;A;13;Email
UB007686974;N;A;35;Web
UB0077118813;N;A;35;Direct Mail
UB007713787;N;A;1;Email
UB0077717710;N;A;35;Email
