State,Ordered On,Product Category 1,Product Category 2,Product Category 3,Product Category 4,Total Net Sales,Total Gross Sales,Order ID,Market Segment
New York,2009-10-31 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,PINS AND TACKS,Staples Pushpins,$62.15,$64.7396,1,CONSUMER
New York,2009-10-31 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Logitech Elite Keyboard,$845.22,$908.8387,1,CORPORATE
New York,2009-10-31 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory40,$3783.49,$3900.5052,1,CORPORATE
New York,2009-10-31 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,T18,$5016.39,$5225.4063,1,CORPORATE
New York,2009-11-02 00:00:00,FURNITURE,OFFICE FURNISHINGS,DOOR ACCESSORIES,Ultra Door Push Plate,$236.28,$248.7158,1,SMALL BUSINESS
New York,2009-11-02 00:00:00,TECHNOLOGY,OFFICE MACHINES,TELEPHONES,"210 Trimline Phone, White",$468.96,$498.8936,1,SMALL BUSINESS
New York,2009-11-02 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory21,$957.1,$957.1,1,CONSUMER
New York,2009-11-03 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 202,$240.76,$264.5714,1,CORPORATE
New York,2009-11-03 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PORTABLE STORAGE,Letter Size Cart,$1519.16,$1534.5051,1,CORPORATE
New York,2009-11-03 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 8290,$1246.55,$1285.1031,1,CORPORATE
New York,2009-11-07 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HEAVY DUTY BINDERS,JM Magazine Binder,$505.25,$543.2796,1,CORPORATE
New York,2009-11-09 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1911,$1903.02,$2003.1789,1,CORPORATE
New York,2009-11-09 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,PINS AND TACKS,Advantus Push Pins,$34.79,$37.4086,1,CONSUMER
New York,2009-11-09 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Fuji Slim Jewel Case CD-R,$36.23,$36.9694,1,CONSUMER
New York,2009-11-10 00:00:00,FURNITURE,BOOKCASES,METAL BOOKCASES,"Hon Metal Bookcases, Black",$3158.15,$3470.4945,1,SMALL BUSINESS
New York,2009-11-10 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 506,$186.94,$196.7789,1,SMALL BUSINESS
New York,2009-11-10 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 197,$407.2,$411.3131,1,SMALL BUSINESS
New York,2009-11-10 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 324,$528.44,$528.44,1,SMALL BUSINESS
New York,2009-11-10 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,SHELVING,Tennsco Commercial Shelving,$999.39,$1030.299,1,SMALL BUSINESS
New York,2009-11-10 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,SHELVING,Tennsco Industrial Shelving,$1396.65,$1454.8438,1,SMALL BUSINESS
New York,2009-11-13 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 319,$943.81,$993.4842,1,CORPORATE
New York,2009-11-14 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDER ACCESSORIES,Avery Binder Labels,$18.91,$18.91,1,HOME OFFICE
New York,2009-11-14 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 31,$79.85,$81.4796,1,HOME OFFICE
New York,2009-11-14 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PORTABLE STORAGE,Mobile Personal File Cube,$813.13,$893.5495,1,HOME OFFICE
New York,2009-11-14 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 2160,$1204.9,$1229.4898,1,HOME OFFICE
New York,2009-11-15 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 20,$68.3,$69.6939,1,SMALL BUSINESS
New York,2009-11-18 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 5,$14.31,$15.2234,1,HOME OFFICE
New York,2009-11-18 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1885,$2114.26,$2114.26,1,HOME OFFICE
New York,2009-11-21 00:00:00,FURNITURE,TABLES,SHOP TABLES,Safco Drafting Table,$2192.17,$2307.5474,1,SMALL BUSINESS
New York,2009-11-21 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 348,$6.96,$7.7333,1,HOME OFFICE
New York,2009-11-21 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,TimeportP7382,$2610.46,$2610.46,1,HOME OFFICE
New York,2009-11-22 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony 6185I,$1696.52,$1767.2083,1,CORPORATE
New York,2009-11-24 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,ROUND RING BINDERS,Recycled Easel Ring Binders,$185.63,$193.3646,1,SMALL BUSINESS
New York,2009-11-24 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1928,$184.9,$198.8172,1,SMALL BUSINESS
New York,2009-11-24 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 7160,$2299.76,$2420.8,1,SMALL BUSINESS
New York,2009-11-25 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 498,$74.94,$83.2667,1,CONSUMER
New York,2009-11-25 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Microsoft Office Keyboard,$636.31,$691.6413,1,CONSUMER
New York,2009-11-26 00:00:00,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",LETTER OPENERS,Stiletto Hand Letter Openers,$21.44,$23.0538,1,CORPORATE
New York,2009-11-26 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 6000,$121.16,$134.6222,1,CORPORATE
New York,2009-11-27 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1905,$34.27,$38.0778,1,CORPORATE
New York,2009-11-27 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 201,$73.19,$81.3222,1,CORPORATE
New York,2009-11-27 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Logitech Cordless Elite Duo,$1272.35,$1272.35,1,CONSUMER
New York,2009-11-27 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory42,$855.98,$873.449,1,SMALL BUSINESS
New York,2009-11-29 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1969,$29.81,$30.732,1,SMALL BUSINESS
New York,2009-12-01 00:00:00,FURNITURE,OFFICE FURNISHINGS,FRAMES,Document Clip Frames,$16.97,$17.6771,1,CORPORATE
New York,2009-12-01 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 484,$130.23,$134.2577,1,CORPORATE
New York,2009-12-01 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1973,$729.92,$768.3368,1,CORPORATE
New York,2009-12-01 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 334,$954.04,$1037,1,CORPORATE
New York,2009-12-01 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,LX 677,$4797.36,$4997.25,1,CORPORATE
New York,2009-12-02 00:00:00,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",SCISSORS,"Acme® 8"" Straight Scissors",$638.91,$651.949,1,CORPORATE
New York,2009-12-03 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1912,$772.21,$804.3854,1,CONSUMER
New York,2009-12-03 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1953,$108.41,$114.1158,1,CONSUMER
New York,2009-12-03 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 210,$210.06,$228.3261,1,CONSUMER
New York,2009-12-04 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1951,$128.08,$134.8211,1,HOME OFFICE
New York,2009-12-04 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1961,$207.96,$210.0606,1,HOME OFFICE
New York,2009-12-05 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PORTABLE STORAGE,Letter Size File,$1138.6,$1161.8367,1,HOME OFFICE
New York,2009-12-07 00:00:00,FURNITURE,BOOKCASES,METAL BOOKCASES,"Hon Metal Bookcases, Black",$3000.45,$3158.3684,1,CORPORATE
New York,2009-12-07 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 497,$61.45,$63.3505,1,HOME OFFICE
New York,2009-12-07 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 195,$146.45,$162.7222,1,CORPORATE
New York,2009-12-07 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 199,$173.43,$175.1818,1,HOME OFFICE
New York,2009-12-07 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Maxell 4.7GB DVD-RW 3/Pack,$431.41,$449.3854,1,CORPORATE
New York,2009-12-07 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,M3097,$5417.57,$5417.57,1,CORPORATE
New York,2009-12-08 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,ROUND RING BINDERS,Durable Pressboard Binders,$99.53,$110.5889,1,CORPORATE
New York,2009-12-08 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1931,$128.23,$137.8817,1,CORPORATE
New York,2009-12-08 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 2,$177.95,$195.5495,1,CORPORATE
New York,2009-12-08 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 5180,$1750.47,$1923.5934,1,SMALL BUSINESS
New York,2009-12-08 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 6360,$8234.56,$9048.967,1,HOME OFFICE
New York,2009-12-08 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,P280,$8066.73,$8231.3571,1,HOME OFFICE
New York,2009-12-09 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Novimex Turbo Task Chair,$2909.8,$3162.8261,1,CORPORATE
New York,2009-12-09 00:00:00,FURNITURE,TABLES,END TABLES,Laminate Occasional Tables,$2970.79,$2970.79,1,HOME OFFICE
New York,2009-12-09 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,POLY BINDERS,ACCOHIDE® Binder by Acco,$141.41,$148.8526,1,CORPORATE
New York,2009-12-09 00:00:00,OFFICE SUPPLIES,ENVELOPES,PEEL AND SEAL,Grip Seal Envelopes,$159.92,$173.8261,1,CORPORATE
New York,2009-12-09 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1895,$245.46,$261.1277,1,CORPORATE
New York,2009-12-09 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,PINS AND TACKS,OIC Thumb-Tacks,$20.95,$20.95,1,HOME OFFICE
New York,2009-12-09 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PORTABLE STORAGE,Akro-Mils 12-Gallon Tote,$213.62,$229.6989,1,CORPORATE
New York,2009-12-09 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens 270C,$6482.19,$6482.19,1,HOME OFFICE
New York,2009-12-10 00:00:00,FURNITURE,BOOKCASES,METAL BOOKCASES,"Hon Metal Bookcases, Putty",$2946.73,$3037.866,1,CORPORATE
New York,2009-12-11 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,ROUND RING BINDERS,Recycled Easel Ring Binders,$620.37,$626.6364,1,CORPORATE
New York,2009-12-11 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony 600 Series Non-Flip,$1531.9,$1647.2043,1,CORPORATE
New York,2009-12-12 00:00:00,FURNITURE,BOOKCASES,WOODEN BOOKCASES,Bush Mission Pointe Library,$4501.46,$5001.6222,1,CONSUMER
New York,2009-12-12 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1926,$67.3,$72.3656,1,CONSUMER
New York,2009-12-12 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 334,$27.65,$27.9293,1,CONSUMER
New York,2009-12-12 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Fuji Slim Jewel Case CD-R,$20.1,$22.3333,1,CONSUMER
New York,2009-12-13 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1894,$19.81,$20.2143,1,HOME OFFICE
New York,2009-12-13 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 228,$289.53,$321.7,1,HOME OFFICE
New York,2009-12-14 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 351,$28.58,$31.0652,1,SMALL BUSINESS
New York,2009-12-14 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,V8162,$963.17,$1035.6667,1,CORPORATE
New York,2009-12-15 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HANGING BINDERS,Binder Posts,$265.88,$279.8737,1,CORPORATE
New York,2009-12-15 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,POLY BINDERS,Angle-D Ring Binders,$60.58,$61.8163,1,CORPORATE
New York,2009-12-15 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,i470,$3639.84,$3913.8065,1,CORPORATE
New York,2009-12-18 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,T193,$2084.97,$2127.5204,1,CORPORATE
New York,2009-12-19 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Hon Mobius™ Operator's Chair,$1879.37,$1879.37,1,CORPORATE
New York,2009-12-19 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HEAVY DUTY BINDERS,Surelock™ Post Binders,$514.22,$524.7143,1,CORPORATE
New York,2009-12-19 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 474,$107.26,$119.1778,1,HOME OFFICE
New York,2009-12-19 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1882,$609.46,$655.3333,1,CORPORATE
New York,2009-12-19 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,"Memorex 4.7GB DVD+R, 3/Pack",$222.02,$246.6889,1,CORPORATE
New York,2009-12-19 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory5,$74.86,$74.86,1,CORPORATE
New York,2009-12-20 00:00:00,FURNITURE,OFFICE FURNISHINGS,FRAMES,Nu-Dell Leatherette Frames,$323.57,$326.8384,1,SMALL BUSINESS
New York,2009-12-20 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDING SUPPLIES,GBC Wire Binding Combs,$227.65,$232.2959,1,SMALL BUSINESS
New York,2009-12-20 00:00:00,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",SCISSORS,"Acme® 8"" Straight Scissors",$336.78,$374.2,1,SMALL BUSINESS
New York,2009-12-20 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 6360,$5894.63,$6270.883,1,SMALL BUSINESS
New York,2009-12-20 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,SC7868i,$1330.75,$1415.6915,1,SMALL BUSINESS
New York,2009-12-21 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 493,$103.9,$112.9348,1,HOME OFFICE
New York,2009-12-21 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,ELITE Series,$8421.86,$9154.1957,1,HOME OFFICE
New York,2009-12-22 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 317,$132.17,$132.17,1,CORPORATE
New York,2009-12-22 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory11,$981.7,$1055.5914,1,CONSUMER
New York,2009-12-23 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1884,$287.36,$308.9892,1,CONSUMER
New York,2009-12-25 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 497,$73.47,$73.47,1,HOME OFFICE
New York,2009-12-25 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1933,$141.02,$146.8958,1,HOME OFFICE
New York,2009-12-30 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Logitech Cordless Access Duo,$2302.42,$2302.42,1,HOME OFFICE
New York,2009-12-30 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MODEMS,Motorola SB4200 Cable Modem,$996.66,$1107.4,1,HOME OFFICE
New York,2009-12-30 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,CF 688,$2564.85,$2757.9032,1,HOME OFFICE
New York,2009-12-31 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1897,$159.98,$177.7556,1,CONSUMER
New York,2009-12-31 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,PENCILS,DIXON Oriole® Pencils,$56.95,$59.3229,1,CONSUMER
New York,2009-12-31 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,PENCILS,"OIC #2 Pencils, Medium Soft",$10.42,$10.9684,1,CONSUMER
New York,2009-12-31 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Logitech Cordless Access Duo,$2679.68,$2850.7234,1,CONSUMER
New York,2009-12-31 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Imation 5.2GB DVD-RAM,$792.66,$800.6667,1,HOME OFFICE
New York,2010-01-02 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 317,$22.47,$25.2472,1,SMALL BUSINESS
New York,2010-01-02 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 34,$600.68,$639.0213,1,HOME OFFICE
New York,2010-01-02 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory21,$795.69,$884.1,1,HOME OFFICE
New York,2010-01-02 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory39,$238.68,$268.1798,1,HOME OFFICE
New York,2010-01-04 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Acco Keyboard-In-A-Box®,$248.75,$279.4944,1,SMALL BUSINESS
New York,2010-01-04 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,CF 768,$3715.5,$3911.0526,1,SMALL BUSINESS
New York,2010-01-04 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 2160,$1895.32,$2129.573,1,CORPORATE
New York,2010-01-05 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 346,$118.66,$128.9783,1,CORPORATE
New York,2010-01-07 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 348,$137.25,$146.0106,1,CONSUMER
New York,2010-01-07 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,V 3600 Series,$986.36,$1072.1304,1,CONSUMER
New York,2010-01-08 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 508,$191.01,$201.0632,1,CORPORATE
New York,2010-01-08 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 516,$233.9,$236.2626,1,CORPORATE
New York,2010-01-08 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 3395,$1626.29,$1694.0521,1,CORPORATE
New York,2010-01-09 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory38,$1769.67,$1805.7857,1,CORPORATE
New York,2010-01-11 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1942,$1078.56,$1078.56,1,HOME OFFICE
New York,2010-01-11 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1954,$158.15,$175.7222,1,HOME OFFICE
New York,2010-01-11 00:00:00,OFFICE SUPPLIES,PAPER,STATIONARY,Embossed Ink Jet Note Cards,$983.93,$1105.5393,1,SMALL BUSINESS
New York,2010-01-12 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 501,$101.16,$114.9545,1,CORPORATE
New York,2010-01-12 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 252,$1598.87,$1700.9255,1,CORPORATE
New York,2010-01-13 00:00:00,FURNITURE,OFFICE FURNISHINGS,FRAMES,Document Clip Frames,$141.06,$160.2955,1,CONSUMER
New York,2010-01-13 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1923,$74.4,$75.9184,1,HOME OFFICE
New York,2010-01-13 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 216,$276.8,$291.3684,1,HOME OFFICE
New York,2010-01-13 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,PAPER CLIPS,Staples Vinyl Paper Clips,$110.49,$125.5568,1,CONSUMER
New York,2010-01-13 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Logitech Cordless Access Duo,$1041.05,$1119.4086,1,CONSUMER
New York,2010-01-13 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony 6160I,$2856.87,$3105.2935,1,HOME OFFICE
New York,2010-01-13 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory26,$241.47,$271.3146,1,HOME OFFICE
New York,2010-01-16 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDING SUPPLIES,Poly Designer Cover & Back,$94.64,$96.5714,1,CORPORATE
New York,2010-01-16 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,PINS AND TACKS,Stockwell Push Pins,$74.01,$77.9053,1,HOME OFFICE
New York,2010-01-17 00:00:00,OFFICE SUPPLIES,ENVELOPES,BUSINESS ENVELOPES,Cameo Buff Policy Envelopes,$923.93,$942.7857,1,CORPORATE
New York,2010-01-17 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1895,$139.68,$148.5957,1,CONSUMER
New York,2010-01-17 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,PENCILS,Dixon Ticonderoga Pencils,$91.9,$91.9,1,CORPORATE
New York,2010-01-18 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Hon Olson Stacker Stools,$310.39,$330.2021,1,HOME OFFICE
New York,2010-01-18 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony 6161I,$2566.52,$2759.6989,1,HOME OFFICE
New York,2010-01-19 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 482,$3.69,$4.1461,1,HOME OFFICE
New York,2010-01-19 00:00:00,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",SCISSORS,"Fiskars 8"" Scissors, 2/Pack",$107.67,$109.8673,1,CORPORATE
New York,2010-01-20 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HEAVY DUTY BINDERS,Surelock™ Post Binders,$1036.6,$1036.6,1,CORPORATE
New York,2010-01-20 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,POLY BINDERS,"SlimView Poly Binder, 3/8""",$50.09,$53.8602,1,CORPORATE
New York,2010-01-21 00:00:00,FURNITURE,TABLES,END TABLES,Laminate Occasional Tables,$6630.31,$6697.2828,1,HOME OFFICE
New York,2010-01-21 00:00:00,TECHNOLOGY,OFFICE MACHINES,TELEPHONES,Polycom VoiceStation 100,$1126.87,$1252.0778,1,HOME OFFICE
New York,2010-01-21 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory37,$76.38,$86.7955,1,HOME OFFICE
New York,2010-01-21 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory38,$3507.51,$3771.5161,1,HOME OFFICE
New York,2010-01-22 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery File Folder Labels,$95.56,$101.6596,1,CORPORATE
New York,2010-01-24 00:00:00,FURNITURE,OFFICE FURNISHINGS,CLOCKS,"Executive Impressions 14""",$700.43,$761.337,1,CONSUMER
New York,2010-01-24 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 2000,$279.14,$300.1505,1,CONSUMER
New York,2010-01-24 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 340,$120.73,$127.0842,1,CONSUMER
New York,2010-01-26 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 6161,$8119.9,$8285.6122,1,CORPORATE
New York,2010-01-26 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,iDEN i95,$201.4,$228.8636,1,CORPORATE
New York,2010-01-27 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1884,$556.86,$586.1684,1,SMALL BUSINESS
New York,2010-01-27 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 198,$173.5,$188.587,1,SMALL BUSINESS
New York,2010-01-28 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDING SUPPLIES,GBC Plastic Binding Combs,$276.23,$293.8617,1,HOME OFFICE
New York,2010-01-31 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,PENCILS,"OIC #2 Pencils, Medium Soft",$31.39,$34.8778,1,CORPORATE
New York,2010-02-01 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 488,$23.12,$26.2727,1,HOME OFFICE
